upperBound=0.95
1	4
2	5
3	7
4	9
5	10
6	12
7	13
8	14
9	16
10	17
11	18
12	20
13	21
14	22
15	23
16	25
17	26
18	27
19	28
20	30
21	31
22	32
23	33
24	35
25	36
26	37
27	38
28	39
29	41
30	42
31	43
32	44
33	45
34	47
35	48
36	49
37	50
38	51
39	53
40	54
41	55
42	56
43	57
44	58
45	60
46	61
47	62
48	63
49	64
50	65
51	67
52	68
53	69
54	70
55	71
56	72
57	74
58	75
59	76
60	77
61	78
62	79
63	80
64	82
65	83
66	84
67	85
68	86
69	87
70	89
71	90
72	91
73	92
74	93
75	94
76	95
77	96
78	98
79	99
80	100
81	101
82	102
83	103
84	104
85	106
86	107
87	108
88	109
89	110
90	111
91	112
92	113
93	115
94	116
95	117
96	118
97	119
98	120
99	121
100	122
101	123
102	125
103	126
104	127
105	128
106	129
107	130
108	131
109	132
110	133
111	135
112	136
113	137
114	138
115	139
116	140
117	141
118	142
119	143
120	145
121	146
122	147
123	148
124	149
125	150
126	151
127	152
128	153
129	154
130	156
131	157
132	158
133	159
134	160
135	161
136	162
137	163
138	164
139	165
140	166
141	168
142	169
143	170
144	171
145	172
146	173
147	174
148	175
149	176
150	177
151	178
152	180
153	181
154	182
155	183
156	184
157	185
158	186
159	187
160	188
161	189
162	190
163	191
164	193
165	194
166	195
167	196
168	197
169	198
170	199
171	200
172	201
173	202
174	203
175	204
176	206
177	207
178	208
179	209
180	210
181	211
182	212
183	213
184	214
185	215
186	216
187	217
188	218
189	219
190	221
191	222
192	223
193	224
194	225
195	226
196	227
197	228
198	229
199	230
200	231
201	232
202	233
203	234
204	236
205	237
206	238
207	239
208	240
209	241
210	242
211	243
212	244
213	245
214	246
215	247
216	248
217	249
218	250
219	252
220	253
221	254
222	255
223	256
224	257
225	258
226	259
227	260
228	261
229	262
230	263
231	264
232	265
233	266
234	267
235	269
236	270
237	271
238	272
239	273
240	274
241	275
242	276
243	277
244	278
245	279
246	280
247	281
248	282
249	283
250	284
251	285
252	286
253	288
254	289
255	290
256	291
257	292
258	293
259	294
260	295
261	296
262	297
263	298
264	299
265	300
266	301
267	302
268	303
269	304
270	305
271	306
272	308
273	309
274	310
275	311
276	312
277	313
278	314
279	315
280	316
281	317
282	318
283	319
284	320
285	321
286	322
287	323
288	324
289	325
290	326
291	327
292	329
293	330
294	331
295	332
296	333
297	334
298	335
299	336
300	337
301	338
302	339
303	340
304	341
305	342
306	343
307	344
308	345
309	346
310	347
311	348
312	349
313	350
314	351
315	353
316	354
317	355
318	356
319	357
320	358
321	359
322	360
323	361
324	362
325	363
326	364
327	365
328	366
329	367
330	368
331	369
332	370
333	371
334	372
335	373
336	374
337	375
338	376
339	377
340	378
341	379
342	381
343	382
344	383
345	384
346	385
347	386
348	387
349	388
350	389
351	390
352	391
353	392
354	393
355	394
356	395
357	396
358	397
359	398
360	399
361	400
362	401
363	402
364	403
365	404
366	405
367	406
368	407
369	408
370	409
371	410
372	412
373	413
374	414
375	415
376	416
377	417
378	418
379	419
380	420
381	421
382	422
383	423
384	424
385	425
386	426
387	427
388	428
389	429
390	430
391	431
392	432
393	433
394	434
395	435
396	436
397	437
398	438
399	439
400	440
401	441
402	442
403	443
404	444
405	445
406	446
407	447
408	448
409	449
410	451
411	452
412	453
413	454
414	455
415	456
416	457
417	458
418	459
419	460
420	461
421	462
422	463
423	464
424	465
425	466
426	467
427	468
428	469
429	470
430	471
431	472
432	473
433	474
434	475
435	476
436	477
437	478
438	479
439	480
440	481
441	482
442	483
443	484
444	485
445	486
446	487
447	488
448	489
449	490
450	491
451	492
452	493
453	494
454	495
455	496
456	497
457	498
458	499
459	500
460	501
461	502
462	503
463	504
464	505
465	506
466	507
467	509
468	510
469	511
470	512
471	513
472	514
473	515
474	516
475	517
476	518
477	519
478	520
479	521
480	522
481	523
482	524
483	525
484	526
485	527
486	528
487	529
488	530
489	531
490	532
491	533
492	534
493	535
494	536
495	537
496	538
497	539
498	540
499	541
500	542
501	543
502	544
503	545
504	546
505	547
506	548
507	549
508	550
509	551
510	552
511	553
512	554
513	555
514	556
515	557
516	558
517	559
518	560
519	561
520	562
521	563
522	564
523	565
524	566
525	567
526	568
527	569
528	570
529	571
530	572
531	573
532	574
533	575
534	576
535	577
536	578
537	579
538	580
539	581
540	582
541	583
542	584
543	585
544	586
545	587
546	588
547	589
548	590
549	591
550	592
551	593
552	594
553	595
554	596
555	597
556	598
557	599
558	600
559	601
560	602
561	603
562	604
563	605
564	606
565	607
566	608
567	609
568	610
569	611
570	612
571	613
572	614
573	615
574	616
575	617
576	618
577	619
578	620
579	621
580	622
581	623
582	624
583	625
584	626
585	627
586	628
587	629
588	630
589	631
590	632
591	633
592	634
593	635
594	636
595	637
596	638
597	639
598	640
599	641
600	642
601	643
602	644
603	645
604	646
605	647
606	648
607	649
608	650
609	651
610	651
611	652
612	653
613	654
614	655
615	656
616	657
617	658
618	659
619	660
620	661
621	662
622	663
623	664
624	665
625	666
626	667
627	668
628	669
629	670
630	671
631	672
632	673
633	674
634	675
635	676
636	677
637	678
638	679
639	680
640	681
641	682
642	683
643	684
644	685
645	686
646	687
647	688
648	689
649	690
650	691
651	692
652	693
653	694
654	695
655	696
656	697
657	698
658	699
659	700
660	701
661	702
662	703
663	704
664	704
665	705
666	706
667	707
668	708
669	709
670	710
671	711
672	712
673	713
674	714
675	715
676	716
677	717
678	718
679	719
680	720
681	721
682	722
683	723
684	724
685	725
686	726
687	727
688	728
689	729
690	730
691	731
692	732
693	733
694	734
695	735
696	736
697	737
698	738
699	738
700	739
701	740
702	741
703	742
704	743
705	744
706	745
707	746
708	747
709	748
710	749
711	750
712	751
713	752
714	753
715	754
716	755
717	756
718	757
719	758
720	759
721	760
722	761
723	762
724	763
725	764
726	765
727	765
728	766
729	767
730	768
731	769
732	770
733	771
734	772
735	773
736	774
737	775
738	776
739	777
740	778
741	779
742	780
743	781
744	782
745	783
746	784
747	785
748	786
749	787
750	788
751	788
752	789
753	790
754	791
755	792
756	793
757	794
758	795
759	796
760	797
761	798
762	799
763	800
764	801
765	802
766	803
767	804
768	805
769	806
770	807
771	807
772	808
773	809
774	810
775	811
776	812
777	813
778	814
779	815
780	816
