upperBound=0.95
1	4
2	5
3	7
4	9
5	10
6	12
7	13
8	14
9	16
10	17
11	18
12	20
13	21
14	22
15	23
16	25
17	26
18	27
19	28
20	30
21	31
22	32
23	33
24	35
25	36
26	37
27	38
28	39
29	41
30	42
31	43
32	44
33	45
34	47
35	48
36	49
37	50
38	51
39	53
40	54
41	55
42	56
43	57
44	58
45	60
46	61
47	62
48	63
49	64
50	65
51	67
52	68
53	69
54	70
55	71
56	72
57	74
58	75
59	76
60	77
61	78
62	79
63	80
64	82
65	83
66	84
67	85
68	86
69	87
70	89
71	90
72	91
73	92
74	93
75	94
76	95
77	96
78	98
79	99
80	100
81	101
82	102
83	103
84	104
85	106
86	107
87	108
88	109
89	110
90	111
91	112
92	113
93	115
94	116
95	117
96	118
97	119
98	120
99	121
100	122
101	123
102	125
103	126
104	127
105	128
106	129
107	130
108	131
109	132
110	133
111	135
112	136
113	137
114	138
115	139
116	140
117	141
118	142
119	143
120	145
121	146
122	147
123	148
124	149
125	150
126	151
127	152
128	153
129	154
130	156
131	157
132	158
133	159
134	160
135	161
136	162
137	163
138	164
139	165
140	166
141	168
142	169
143	170
144	171
145	172
146	173
147	174
148	175
149	176
150	177
151	178
152	180
153	181
154	182
155	183
156	184
157	185
158	186
159	187
160	188
161	189
162	190
163	191
164	193
165	194
166	195
167	196
168	
